iso_code,continent,location,date,total_cases_per_million,total_deaths_per_million,hospital_beds_per_thousand
COL,South America,Colombia,2020-10-01,16416.896,514.829,1.71
COL,South America,Colombia,2020-10-02,16538.607,518.78,1.71
COL,South America,Colombia,2020-10-03,16668.611,521.904,1.71
COL,South America,Colombia,2020-10-04,16804.315,524.97,1.71
COL,South America,Colombia,2020-10-05,16943.969,527.564,1.71
COL,South America,Colombia,2020-10-06,17094.314,530.964,1.71
COL,South America,Colombia,2020-10-07,17249.101,534.168,1.71
COL,South America,Colombia,2020-10-08,17416.053,534.168,1.71
COL,South America,Colombia,2020-10-09,17575.655,540.359,1.71
COL,South America,Colombia,2020-10-10,17741.663,543.601,1.71
COL,South America,Colombia,2020-10-11,17910.07,547.021,1.71
COL,South America,Colombia,2020-10-12,18062.734,549.988,1.71
COL,South America,Colombia,2020-10-13,18161.274,553.054,1.71
COL,South America,Colombia,2020-10-14,18280.391,556.297,1.71
COL,South America,Colombia,2020-10-15,18414.483,559.265,1.71
COL,South America,Colombia,2020-10-16,18579.018,562.39,1.71
COL,South America,Colombia,2020-10-17,18716.923,566.065,1.71
COL,South America,Colombia,2020-10-18,18858.444,569.347,1.71
COL,South America,Colombia,2020-10-19,18982.474,571.941,1.71
COL,South America,Colombia,2020-10-20,19144.729,575.282,1.71
COL,South America,Colombia,2020-10-21,19293.325,579.055,1.71
COL,South America,Colombia,2020-10-22,19463.775,582.455,1.71
COL,South America,Colombia,2020-10-23,19632.181,585.698,1.71
COL,South America,Colombia,2020-10-24,19804.518,589.589,1.71
COL,South America,Colombia,2020-10-25,19965.162,592.616,1.71
COL,South America,Colombia,2020-10-26,20145.32,596.428,1.71
COL,South America,Colombia,2020-10-27,20305.807,600.693,1.71
COL,South America,Colombia,2020-10-28,20477.122,604.388,1.71
COL,South America,Colombia,2020-10-29,20696.979,607.788,1.71
COL,South America,Colombia,2020-10-30,20894.079,611.895,1.71
COL,South America,Colombia,2020-10-31,21110.91,615.413,1.71
COL,South America,Colombia,2020-11-01,21290.48,619.363,1.71
COL,South America,Colombia,2020-11-02,21485.732,622.076,1.71
COL,South America,Colombia,2020-11-03,21606.322,625.888,1.71
COL,South America,Colombia,2020-11-04,21777.185,629.151,1.71
COL,South America,Colombia,2020-11-05,21971.573,633.003,1.71
COL,South America,Colombia,2020-11-06,22163.307,636.855,1.71
COL,South America,Colombia,2020-11-07,22334.563,640.589,1.71
COL,South America,Colombia,2020-11-08,22480.782,644.441,1.71
COL,South America,Colombia,2020-11-09,22582.525,648.037,1.71
COL,South America,Colombia,2020-11-10,22706.182,651.064,1.71
COL,South America,Colombia,2020-11-11,22902.122,654.68,1.71
COL,South America,Colombia,2020-11-12,23072.827,658.198,1.71
COL,South America,Colombia,2020-11-13,23243.513,661.696,1.71
COL,South America,Colombia,2020-11-14,23419.152,664.84,1.71
COL,South America,Colombia,2020-11-15,23558.924,668.81,1.71
COL,South America,Colombia,2020-11-16,23686.098,672.584,1.71
COL,South America,Colombia,2020-11-17,23802.267,675.689,1.71
COL,South America,Colombia,2020-11-18,23937.381,679.266,1.71
COL,South America,Colombia,2020-11-19,24084.523,683.157,1.71
COL,South America,Colombia,2020-11-20,24240.843,686.459,1.71
COL,South America,Colombia,2020-11-21,24379.377,689.898,1.71
COL,South America,Colombia,2020-11-22,24535.107,693.494,1.71
COL,South America,Colombia,2020-11-23,24664.07,697.268,1.71
COL,South America,Colombia,2020-11-24,24811.762,701.159,1.71
COL,South America,Colombia,2020-11-25,24978.753,704.756,1.71
COL,South America,Colombia,2020-11-26,25165.378,707.88,1.71
COL,South America,Colombia,2020-11-27,25362.36,711.713,1.71
COL,South America,Colombia,2020-11-28,25541.261,715.388,1.71
COL,South America,Colombia,2020-11-29,25713.48,718.984,1.71
COL,South America,Colombia,2020-11-30,25879.154,722.561,1.71
COL,South America,Colombia,2020-12-01,26036.103,725.863,1.71
COL,South America,Colombia,2020-12-02,26218.817,729.459,1.71
COL,South America,Colombia,2020-12-03,26400.272,733.154,1.71
COL,South America,Colombia,2020-12-04,26582.75,736.338,1.71
COL,South America,Colombia,2020-12-05,26772.244,739.6,1.71
COL,South America,Colombia,2020-12-06,26946.252,743.04,1.71
COL,South America,Colombia,2020-12-07,27064.111,746.715,1.71
COL,South America,Colombia,2020-12-08,27211.704,749.918,1.71
COL,South America,Colombia,2020-12-09,27359.554,752.866,1.71
COL,South America,Colombia,2020-12-10,27512.415,756.325,1.71
COL,South America,Colombia,2020-12-11,27689.252,759.961,1.71
COL,South America,Colombia,2020-12-12,27849.679,763.832,1.71
COL,South America,Colombia,2020-12-13,28020.699,767.508,1.71
COL,South America,Colombia,2020-12-14,28192.506,770.298,1.71
COL,South America,Colombia,2020-12-15,28391.59,773.462,1.71
COL,South America,Colombia,2020-12-16,28626.502,777.472,1.71
COL,South America,Colombia,2020-12-17,28866.19,781.933,1.71
COL,South America,Colombia,2020-12-18,29127.123,786.492,1.71
COL,South America,Colombia,2020-12-19,29402.068,791.386,1.71
COL,South America,Colombia,2020-12-20,29621.395,795.454,1.71
COL,South America,Colombia,2020-12-21,29834.531,799.483,1.71
COL,South America,Colombia,2020-12-22,30080.705,804.416,1.71
COL,South America,Colombia,2020-12-23,30360.425,809.192,1.71
COL,South America,Colombia,2020-12-24,30654.041,814.694,1.71
COL,South America,Colombia,2020-12-25,30947.676,819.332,1.71
COL,South America,Colombia,2020-12-26,31148.058,824.305,1.71
COL,South America,Colombia,2020-12-27,31336.608,828.786,1.71
COL,South America,Colombia,2020-12-28,31519.577,832.775,1.71
COL,South America,Colombia,2020-12-29,31736.055,837.61,1.71
COL,South America,Colombia,2020-12-30,31964.796,843.289,1.71
COL,South America,Colombia,2020-12-31,32285.414,849.264,1.71
COL,South America,Colombia,2021-01-01,32523.314,854.806,1.71
COL,South America,Colombia,2021-01-02,32749.873,860.112,1.71
COL,South America,Colombia,2021-01-03,32934.847,864.043,1.71
ECU,South America,Ecuador,2020-02-23,0,0,1.5
ECU,South America,Ecuador,2020-02-24,0,0,1.5
ECU,South America,Ecuador,2020-02-25,0,0,1.5
ECU,South America,Ecuador,2020-02-26,0,0,1.5
ECU,South America,Ecuador,2020-02-27,0,0,1.5
ECU,South America,Ecuador,2020-02-28,0,0,1.5
ECU,South America,Ecuador,2020-02-29,0,0,1.5
ECU,South America,Ecuador,2020-03-01,0.34,0,1.5
ECU,South America,Ecuador,2020-03-02,0.34,0,1.5
ECU,South America,Ecuador,2020-03-03,0.397,0,1.5
ECU,South America,Ecuador,2020-03-04,0.567,0,1.5
ECU,South America,Ecuador,2020-03-05,0.737,0,1.5
ECU,South America,Ecuador,2020-03-06,0.737,0,1.5
ECU,South America,Ecuador,2020-03-07,0.737,0,1.5
ECU,South America,Ecuador,2020-03-08,0.794,0,1.5
ECU,South America,Ecuador,2020-03-09,0.85,0,1.5
ECU,South America,Ecuador,2020-03-10,0.85,0,1.5
ECU,South America,Ecuador,2020-03-11,0.964,0,1.5
ECU,South America,Ecuador,2020-03-12,0.964,0,1.5
ECU,South America,Ecuador,2020-03-13,0.964,0,1.5
ECU,South America,Ecuador,2020-03-14,1.587,0.113,1.5
ECU,South America,Ecuador,2020-03-15,1.587,0.113,1.5
ECU,South America,Ecuador,2020-03-16,2.097,0.113,1.5
ECU,South America,Ecuador,2020-03-17,3.287,0.113,1.5
ECU,South America,Ecuador,2020-03-18,6.291,0.113,1.5
ECU,South America,Ecuador,2020-03-19,11.279,0.17,1.5
ECU,South America,Ecuador,2020-03-20,20.801,0.283,1.5
ECU,South America,Ecuador,2020-03-21,28.68,0.397,1.5
ECU,South America,Ecuador,2020-03-22,44.72,0.794,1.5
ECU,South America,Ecuador,2020-03-23,55.603,1.02,1.5
ECU,South America,Ecuador,2020-03-24,61.327,1.53,1.5
ECU,South America,Ecuador,2020-03-25,66.485,1.587,1.5
ECU,South America,Ecuador,2020-03-26,79.521,1.927,1.5
ECU,South America,Ecuador,2020-03-27,90.404,2.04,1.5
ECU,South America,Ecuador,2020-03-28,103.327,2.721,1.5
ECU,South America,Ecuador,2020-03-29,109.051,3.287,1.5
ECU,South America,Ecuador,2020-03-30,111.205,3.401,1.5
ECU,South America,Ecuador,2020-03-31,126.962,4.251,1.5
ECU,South America,Ecuador,2020-04-01,155.755,5.271,1.5
ECU,South America,Ecuador,2020-04-02,179.277,6.802,1.5
ECU,South America,Ecuador,2020-04-03,190.897,8.219,1.5
ECU,South America,Ecuador,2020-04-04,196.395,9.749,1.5
ECU,South America,Ecuador,2020-04-05,206.653,10.202,1.5
ECU,South America,Ecuador,2020-04-06,212.378,10.826,1.5
ECU,South America,Ecuador,2020-04-07,212.378,10.826,1.5
ECU,South America,Ecuador,2020-04-08,252.224,13.716,1.5
ECU,South America,Ecuador,2020-04-09,281.414,15.417,1.5
ECU,South America,Ecuador,2020-04-10,405.882,16.834,1.5
ECU,South America,Ecuador,2020-04-11,411.323,17.854,1.5
ECU,South America,Ecuador,2020-04-12,423.169,18.874,1.5
ECU,South America,Ecuador,2020-04-13,426.74,20.121,1.5
